Distance_(microns),Gray_Value,Y1,Y2
103.030,54.5885,43.882,27.7510
104.545,49.8170,44.213,29.2454
106.061,53.8293,51.132,28.2113
107.576,54.6462,49.623,32.0686
109.091,50.7597,48.660,33.2783
110.606,51.8466,50.017,36.8302
112.121,49.3392,49.232,38.6944
113.636,54.8977,51.697,41.0229
115.152,50.7586,54.689,36.0111
116.667,50.9437,48.900,39.9061
118.182,55.8482,52.253,48.0548
119.697,57.5196,56.176,46.6228
121.212,48.8027,52.580,42.3467
122.727,52.4287,53.564,36.4345
124.242,54.9231,50.902,39.4677
125.758,54.7050,50.414,44.5065
127.273,53.7575,57.623,46.3982
128.788,59.2588,61.724,46.2823
130.303,63.1298,72.146,51.9442
131.818,56.4983,82.421,57.6209
133.333,54.8865,79.597,59.1010
134.848,53.8604,78.342,52.6415
136.364,57.5047,75.170,50.0597
137.879,56.9504,78.653,54.5795
139.394,53.3433,77.684,59.8416
140.909,56.5828,79.454,59.3793
142.424,50.8231,84.165,60.3084
143.939,56.2021,86.244,65.7851
145.455,52.3582,85.248,73.6695
146.970,53.6131,99.985,73.0035
148.485,54.2419,103.213,71.8535
150.000,51.7560,98.175,77.4615
151.515,58.3218,99.275,73.6113
153.030,51.1447,103.376,70.2643
154.545,46.3317,100.327,71.9026
156.061,54.5336,90.391,77.0233
157.576,53.0663,101.590,75.9561
159.091,51.6119,107.962,74.7679
160.606,50.3287,104.280,70.5496
162.121,45.7359,95.322,70.4911
163.636,51.2305,96.672,76.7881
165.152,52.3971,104.741,80.7831
166.667,57.9509,115.172,75.0951
168.182,48.1790,121.665,72.5327
169.697,54.5793,129.976,83.2338
171.212,58.6853,134.434,83.9617
172.727,56.4286,137.859,81.6364
174.242,51.5907,127.233,74.1438
175.758,47.7881,112.290,64.5728
177.273,46.3642,106.573,74.2866
178.788,52.9061,115.364,70.8433
180.303,53.8383,113.681,69.6109
181.818,53.7119,118.443,74.5809
183.333,51.1240,115.458,64.3065
184.848,56.4656,121.810,70.4215
186.364,52.7974,134.986,82.8641
187.879,51.5118,139.912,81.7902
189.394,52.4966,145.734,91.4957
190.909,59.0196,154.806,96.5590
192.424,61.5312,163.236,97.4087
193.939,65.6335,179.960,94.6236
195.455,67.4214,185.716,89.4076
196.970,65.7765,181.713,92.0111
198.485,62.2010,174.714,94.9369
200.000,57.8744,177.992,76.4200
201.515,57.4674,165.496,81.1639
203.030,54.4850,174.914,76.4942
204.545,55.3057,180.568,74.5721
206.061,55.9914,207.029,72.3835
207.576,53.8364,218.785,78.2723
209.091,57.1241,227.226,71.7544
210.606,58.4680,222.893,80.1694
212.121,65.1713,225.232,78.2112
213.636,57.2111,237.250,74.4449
215.152,53.1380,230.100,85.3788
216.667,55.7090,243.133,77.9413
218.182,55.1447,215.899,82.0674
219.697,51.8848,202.775,84.4889
221.212,52.3939,213.040,78.3613
222.727,52.3164,187.448,70.5687
224.242,55.2237,181.702,64.8746
225.758,53.9217,189.313,58.2523
227.273,47.6174,196.880,64.1182
228.788,48.1716,211.878,63.2777
230.303,53.5628,221.059,59.2923
231.818,58.2931,233.947,70.9671
233.333,57.7625,230.246,70.1087
234.848,68.3353,246.181,71.8074
236.364,59.0518,242.572,63.4762
237.879,56.6930,237.938,54.5209
239.394,57.9502,242.180,55.1131
240.909,51.6029,239.773,49.5047
242.424,55.5919,242.278,54.6988
243.939,61.9749,244.065,51.8008
245.455,68.0820,261.155,53.2503
246.970,75.8760,260.493,47.7550
248.485,82.0868,233.883,47.7369
250.000,88.5902,223.305,47.8652
251.515,81.7337,206.226,42.2262
253.030,90.2418,204.209,37.1075
254.545,85.9942,195.349,43.7597
256.061,83.6527,236.929,49.2585
257.576,86.4915,264.827,48.6011
259.091,90.6308,253.960,45.6598
260.606,86.5396,249.211,44.6309
262.121,86.3979,265.653,50.2674
263.636,87.2763,278.329,49.3111
265.152,91.6470,270.852,47.3159
266.667,100.3084,261.175,45.9144
268.182,100.1315,253.776,37.9306
269.697,103.5475,228.219,36.3499
271.212,100.2475,212.635,40.5717
272.727,100.5711,203.667,38.8941
274.242,94.5727,212.341,30.6387
275.758,94.8328,210.618,31.2892
277.273,102.4567,218.842,30.7692
278.788,108.3675,209.048,29.8884
280.303,102.3244,177.428,28.2358
281.818,114.6713,178.642,26.6924
283.333,102.5092,178.675,29.1547
284.848,101.3552,177.372,24.5454
286.364,94.0443,176.122,24.4051
287.879,98.4266,181.954,30.3273
289.394,91.2627,194.739,27.1625
290.909,89.8210,177.185,27.4393
292.424,92.0948,135.451,26.5797
293.939,89.8007,139.140,27.5733
295.455,94.4480,160.278,33.5852
296.970,92.3983,161.918,30.0631
298.485,96.7820,155.260,30.7146
300.000,86.4485,158.309,30.3012
301.515,89.4761,158.824,28.6894
303.030,79.6822,131.581,24.7771
304.545,83.6994,147.250,25.6181
306.061,95.2318,162.799,23.6086
307.576,98.9411,166.715,22.4564
309.091,105.0702,158.085,26.5231
310.606,113.1837,157.033,28.6240
312.121,107.9680,158.938,22.1887
313.636,99.2644,168.473,23.0093
315.152,95.0788,167.713,19.7301
316.667,80.5007,134.685,26.4133
318.182,95.7276,141.314,25.7807
319.697,104.6698,132.349,21.9733
321.212,99.5800,119.233,21.4595
322.727,87.5456,108.743,17.2429
324.242,86.9804,117.678,18.8106
325.758,94.3791,131.515,19.4650
327.273,90.6699,122.642,17.8489
328.788,92.1598,118.662,21.7386
330.303,111.2914,131.103,22.4711
331.818,101.4595,140.974,19.0330
333.333,96.2752,127.766,21.3668
334.848,93.9770,120.388,16.9679
336.364,103.1292,134.002,19.2654
337.879,93.3770,130.486,17.2689
339.394,93.9855,133.601,17.3198
340.909,85.3512,117.977,19.3108
342.424,77.5008,107.265,19.0338
343.939,77.0558,102.085,15.7277
345.455,82.9276,118.813,20.0696
346.970,87.5682,114.485,20.1881
348.485,83.3651,107.083,15.7427
350.000,88.9333,101.395,19.4043
351.515,100.1812,118.847,17.2861
353.030,107.8599,130.088,18.3348
354.545,98.2500,120.804,16.4176
356.061,89.0922,114.608,18.0555
357.576,93.4369,114.080,14.5322
359.091,87.5481,99.883,15.8186
360.606,86.8092,101.711,16.9806
362.121,87.9739,100.885,17.3719
363.636,81.4650,98.250,16.9574
365.152,90.1971,105.536,18.1590
366.667,89.9069,108.092,17.6910
368.182,86.3542,106.038,19.4840
369.697,78.8679,108.987,16.1331
371.212,80.1371,102.754,16.3289
372.727,85.1609,101.176,20.1670
374.242,75.6094,98.969,20.1486
375.758,80.1703,103.767,14.9046
377.273,84.8569,104.933,21.7312
378.788,89.5798,113.762,22.4607
380.303,88.2907,110.929,14.6127
381.818,91.9094,103.033,17.4990
383.333,91.9854,115.742,18.9511
384.848,76.5870,119.105,20.9151
386.364,83.0539,112.134,17.3801
387.879,79.4673,108.179,15.5000
389.394,85.7512,117.463,18.3180
390.909,93.3844,120.385,17.6426
392.424,92.4161,98.935,16.3450
393.939,86.3451,93.966,17.2706
395.455,89.0458,99.981,16.4999
396.970,94.6437,111.501,18.1429
398.485,97.8972,96.492,16.8684
400.000,83.2792,89.451,17.1244
401.515,89.8048,96.640,19.8217
403.030,84.6249,90.148,19.0981
404.545,80.4538,99.005,16.7428
406.061,82.1618,97.235,17.6840
407.576,77.1485,86.103,19.1062
409.091,90.1843,88.786,16.6128
410.606,85.4980,91.072,20.9694
412.121,88.4876,95.537,18.8212
413.636,80.1961,98.668,19.5632
415.152,84.3911,90.951,18.2553
416.667,89.5035,87.292,18.4742
418.182,81.6280,85.370,20.0219
419.697,82.2115,82.801,15.7708
421.212,84.4126,75.891,17.3663
422.727,74.5729,78.763,20.2745
424.242,71.0780,86.383,18.0063
425.758,71.4260,87.523,18.3460
427.273,67.4004,74.351,19.7950
428.788,63.5813,68.446,14.3695
430.303,64.6581,67.513,14.8036
431.818,71.0888,68.678,17.8520
433.333,65.5355,68.453,18.1797
434.848,69.5749,76.302,17.3172
436.364,82.9574,90.084,18.9450
437.879,84.5468,81.744,20.2349
439.394,84.7251,69.643,14.6636
440.909,77.4807,69.780,18.8846
442.424,86.0025,70.704,17.6960
443.939,78.6087,69.249,18.9223
445.455,82.1896,69.702,15.4077
446.970,82.5534,65.986,15.6653
448.485,88.1939,73.366,18.7993
450.000,79.2359,73.556,18.5105
451.515,85.2385,66.338,18.6259
453.030,73.1812,68.288,18.3918
454.545,76.8503,74.493,17.5037
456.061,79.4574,81.850,21.1912
457.576,82.2425,68.323,19.9134
459.091,84.5157,72.546,18.5351
460.606,79.6091,70.898,18.1925
462.121,83.7209,66.516,22.7885
463.636,85.1868,72.522,20.1675
465.152,81.3806,75.533,18.5848
466.667,76.8714,67.616,16.4331
468.182,73.6235,64.661,15.4301
469.697,66.0663,70.346,18.0649
471.212,65.0245,69.935,17.6150
472.727,70.7919,69.309,16.9187
474.242,69.4969,69.033,17.9552
475.758,68.3604,70.269,18.4509
477.273,67.1193,73.816,17.8657
478.788,70.1768,70.508,17.0036
480.303,72.3617,63.006,19.1304
481.818,75.3875,68.850,21.1186
483.333,70.4329,69.667,18.6983
484.848,70.3760,76.882,18.8418
